Date,Ticker,Risk Group,Frequency,Predicted,Actual
2024-12-12 20:00:00+00:00,BTC-USD,Low,hourly,-12.46655760933542,-10.270961560418032
2024-12-12 21:00:00+00:00,BTC-USD,Low,hourly,-11.888414017177233,-12.39489973743502
2024-12-12 22:00:00+00:00,BTC-USD,Low,hourly,-11.765731997900264,-10.232980421391968
2024-12-12 23:00:00+00:00,BTC-USD,Low,hourly,-11.879210442993726,-11.150610654249451
2024-12-13 00:00:00+00:00,BTC-USD,Low,hourly,-11.605376964703698,-16.175016472396297
2024-12-13 01:00:00+00:00,BTC-USD,Low,hourly,-11.568443823977663,-9.980998445839266
2024-12-13 02:00:00+00:00,BTC-USD,Low,hourly,-11.769812738515814,-16.728361892470332
2024-12-13 03:00:00+00:00,BTC-USD,Low,hourly,-11.657918112652572,-11.424382420084516
2024-12-13 04:00:00+00:00,BTC-USD,Low,hourly,-12.439457642620559,-11.898606782681345
2024-12-13 05:00:00+00:00,BTC-USD,Low,hourly,-13.143875839205212,-14.529055733084215
2024-12-13 06:00:00+00:00,BTC-USD,Low,hourly,-12.278420164158987,-12.851369903123132
2024-12-13 07:00:00+00:00,BTC-USD,Low,hourly,-12.618284916073923,-10.812349213038448
2024-12-13 08:00:00+00:00,BTC-USD,Low,hourly,-12.293415309366408,-16.824071007749684
2024-12-13 09:00:00+00:00,BTC-USD,Low,hourly,-12.420631567415748,-13.332106774344917
2024-12-13 10:00:00+00:00,BTC-USD,Low,hourly,-12.71201904968794,-11.080079123385032
2024-12-13 11:00:00+00:00,BTC-USD,Low,hourly,-12.678969341454364,-14.072684861866898
2024-12-13 12:00:00+00:00,BTC-USD,Low,hourly,-12.441753976543078,-12.410514659462082
2024-12-13 13:00:00+00:00,BTC-USD,Low,hourly,-12.994012896187995,-15.023872705527962
2024-12-13 14:00:00+00:00,BTC-USD,Low,hourly,-12.541209618331841,-9.947145445740134
2024-12-13 15:00:00+00:00,BTC-USD,Low,hourly,-13.031734022867589,-8.924314189865308
2024-12-13 16:00:00+00:00,BTC-USD,Low,hourly,-12.695376657039155,-9.13389727781039
2024-12-13 17:00:00+00:00,BTC-USD,Low,hourly,-12.510026647795994,-9.503599797276364
2024-12-13 18:00:00+00:00,BTC-USD,Low,hourly,-11.750268636271516,-12.57986814852798
2024-12-13 19:00:00+00:00,BTC-USD,Low,hourly,-11.398576883908248,-16.754562312890002
2024-12-13 20:00:00+00:00,BTC-USD,Low,hourly,-11.677715798656603,-13.20657739018958
2024-12-13 21:00:00+00:00,BTC-USD,Low,hourly,-12.373450729078328,-11.94519186430341
2024-12-13 22:00:00+00:00,BTC-USD,Low,hourly,-12.259895087639611,-13.808057913814816
2024-12-13 23:00:00+00:00,BTC-USD,Low,hourly,-12.311950463673115,-13.157027813469876
2024-12-14 00:00:00+00:00,BTC-USD,Low,hourly,-12.915972442761698,-12.425071082421798
2024-12-14 01:00:00+00:00,BTC-USD,Low,hourly,-12.377990242166387,-9.371062614731162
2024-12-14 02:00:00+00:00,BTC-USD,Low,hourly,-12.994718908685877,-12.725763131366676
2024-12-14 03:00:00+00:00,BTC-USD,Low,hourly,-12.15451563814237,-13.789096970681374
2024-12-14 04:00:00+00:00,BTC-USD,Low,hourly,-12.254138669485872,-11.00760577213272
2024-12-14 05:00:00+00:00,BTC-USD,Low,hourly,-12.644851023291778,-19.02763853994964
2024-12-14 06:00:00+00:00,BTC-USD,Low,hourly,-12.330429523689794,-12.399520918550238
2024-12-14 07:00:00+00:00,BTC-USD,Low,hourly,-12.809099451130473,-15.563719852678044
2024-12-14 08:00:00+00:00,BTC-USD,Low,hourly,-13.313846175832095,-15.729569932140352
2024-12-14 09:00:00+00:00,BTC-USD,Low,hourly,-13.220026929600442,-11.868214810999442
2024-12-14 10:00:00+00:00,BTC-USD,Low,hourly,-13.264415046241304,-19.03090640260885
2024-12-14 11:00:00+00:00,BTC-USD,Low,hourly,-13.397528017382992,-16.221826971692398
2024-12-14 12:00:00+00:00,BTC-USD,Low,hourly,-13.804966669242472,-11.675653133598562
2024-12-14 13:00:00+00:00,BTC-USD,Low,hourly,-14.281517152705591,-13.265467331047986
2024-12-14 14:00:00+00:00,BTC-USD,Low,hourly,-13.562782230464784,-11.691046401243502
2024-12-14 15:00:00+00:00,BTC-USD,Low,hourly,-13.440538480853574,-12.81137266003404
2024-12-14 16:00:00+00:00,BTC-USD,Low,hourly,-13.286191314158152,-20.08108018368454
2024-12-14 17:00:00+00:00,BTC-USD,Low,hourly,-13.272677367996295,-10.135915712973906
2024-12-14 18:00:00+00:00,BTC-USD,Low,hourly,-14.226381074340223,-14.044854019166486
2024-12-14 19:00:00+00:00,BTC-USD,Low,hourly,-14.199745865726417,-10.97837284087887
2024-12-14 20:00:00+00:00,BTC-USD,Low,hourly,-13.862554497504211,-10.273696365317084
2024-12-14 21:00:00+00:00,BTC-USD,Low,hourly,-13.462336156248117,-11.28118221438678
2024-12-14 22:00:00+00:00,BTC-USD,Low,hourly,-13.315354293260249,-14.259501049980791
2024-12-14 23:00:00+00:00,BTC-USD,Low,hourly,-13.054730423105891,-12.191360979899732
2024-12-15 00:00:00+00:00,BTC-USD,Low,hourly,-13.107715355008384,-15.51414809902877
2024-12-15 01:00:00+00:00,BTC-USD,Low,hourly,-12.739879312225971,-10.015452480936665
2024-12-15 02:00:00+00:00,BTC-USD,Low,hourly,-13.319094006485836,-11.818863645089513
2024-12-15 03:00:00+00:00,BTC-USD,Low,hourly,-13.08818975999173,-14.136635977185133
2024-12-15 04:00:00+00:00,BTC-USD,Low,hourly,-12.710097873818745,-10.455209729826654
2024-12-15 05:00:00+00:00,BTC-USD,Low,hourly,-13.578963943379904,-12.938192271670015
2024-12-15 06:00:00+00:00,BTC-USD,Low,hourly,-12.668181881656341,-11.276826556233058
2024-12-15 07:00:00+00:00,BTC-USD,Low,hourly,-12.981966652624806,-15.002796937017886
2024-12-15 08:00:00+00:00,BTC-USD,Low,hourly,-12.828047277960284,-12.002631110062527
2024-12-15 09:00:00+00:00,BTC-USD,Low,hourly,-12.693275927160943,-12.098971390920344
2024-12-15 10:00:00+00:00,BTC-USD,Low,hourly,-13.274577721976723,-14.242431364162464
2024-12-15 11:00:00+00:00,BTC-USD,Low,hourly,-12.903270044755265,-11.424529704600037
2024-12-15 12:00:00+00:00,BTC-USD,Low,hourly,-12.623578560428067,-11.824430882628082
2024-12-15 13:00:00+00:00,BTC-USD,Low,hourly,-12.648978131917097,-13.543340996657642
2024-12-15 14:00:00+00:00,BTC-USD,Low,hourly,-12.424454928963717,-13.174779031092443
2024-12-15 15:00:00+00:00,BTC-USD,Low,hourly,-12.636952829380775,-12.674222893736392
2024-12-15 16:00:00+00:00,BTC-USD,Low,hourly,-13.349692508755737,-12.000368812524943
2024-12-15 17:00:00+00:00,BTC-USD,Low,hourly,-12.380618935720324,-13.585915288947914
2024-12-15 18:00:00+00:00,BTC-USD,Low,hourly,-12.6975252184461,-16.028709714278406
2024-12-15 19:00:00+00:00,BTC-USD,Low,hourly,-12.507391525309224,-14.382487967816973
2024-12-15 20:00:00+00:00,BTC-USD,Low,hourly,-12.79239989368011,-13.434648618630604
2024-12-15 21:00:00+00:00,BTC-USD,Low,hourly,-13.04135370772619,-11.932529663302985
2024-12-15 22:00:00+00:00,BTC-USD,Low,hourly,-13.350493393482958,-11.009304891804604
2024-12-15 23:00:00+00:00,BTC-USD,Low,hourly,-13.022382013738735,-9.273365113997905
2024-12-16 00:00:00+00:00,BTC-USD,Low,hourly,-13.124319337970913,-9.152747774448605
2024-12-16 01:00:00+00:00,BTC-USD,Low,hourly,-12.243929917450291,-13.60214804963913
2024-12-16 02:00:00+00:00,BTC-USD,Low,hourly,-12.101211980230355,-9.50891537154433
2024-12-16 03:00:00+00:00,BTC-USD,Low,hourly,-12.460189678620967,-18.545784344520207
2024-12-16 04:00:00+00:00,BTC-USD,Low,hourly,-11.833797569002224,-14.780914236995743
2024-12-16 05:00:00+00:00,BTC-USD,Low,hourly,-12.724129483259913,-11.375599230983909
2024-12-16 06:00:00+00:00,BTC-USD,Low,hourly,-12.777233196936814,-13.872099877040403
2024-12-16 07:00:00+00:00,BTC-USD,Low,hourly,-12.97633233324909,-13.818309951360662
2024-12-16 08:00:00+00:00,BTC-USD,Low,hourly,-12.792945244892381,-11.000549541861046
2024-12-16 09:00:00+00:00,BTC-USD,Low,hourly,-12.9032887361075,-12.845143551440874
2024-12-16 10:00:00+00:00,BTC-USD,Low,hourly,-12.909181024796336,-14.23427496149452
2024-12-16 11:00:00+00:00,BTC-USD,Low,hourly,-12.647219438707197,-9.447782120045822
2024-12-16 12:00:00+00:00,BTC-USD,Low,hourly,-12.840757844442429,-13.676565892524746
2024-12-16 13:00:00+00:00,BTC-USD,Low,hourly,-12.660469690828197,-11.828833130479657
2024-12-16 14:00:00+00:00,BTC-USD,Low,hourly,-12.72772278259182,-8.524363101301073
2024-12-16 15:00:00+00:00,BTC-USD,Low,hourly,-12.593244797378256,-9.361865992348594
2024-12-16 16:00:00+00:00,BTC-USD,Low,hourly,-12.128929304235978,-10.35888133602468
2024-12-16 17:00:00+00:00,BTC-USD,Low,hourly,-11.9985657664786,-12.99121475586116
2024-12-16 18:00:00+00:00,BTC-USD,Low,hourly,-12.057677464629961,-14.605033500433146
2024-12-16 19:00:00+00:00,BTC-USD,Low,hourly,-12.000851298084296,-11.172336497367969
2024-12-16 20:00:00+00:00,BTC-USD,Low,hourly,-12.172922161510218,-10.273510564164011
2024-12-16 21:00:00+00:00,BTC-USD,Low,hourly,-11.937513771737141,-13.149513189621052
2024-12-16 22:00:00+00:00,BTC-USD,Low,hourly,-11.688879087711925,-11.399672462479453
2024-12-16 23:00:00+00:00,BTC-USD,Low,hourly,-11.676144967125847,-12.382420442562958
2024-12-17 00:00:00+00:00,BTC-USD,Low,hourly,-11.637807676864417,-15.697137497710411
2024-12-17 01:00:00+00:00,BTC-USD,Low,hourly,-12.115203755663988,-11.40682878968313
2024-12-17 02:00:00+00:00,BTC-USD,Low,hourly,-12.098837596511514,-13.293631983433157
2024-12-17 03:00:00+00:00,BTC-USD,Low,hourly,-12.850013652756003,-10.359794194564106
2024-12-17 04:00:00+00:00,BTC-USD,Low,hourly,-12.552455224097141,-11.53603486345708
2024-12-17 05:00:00+00:00,BTC-USD,Low,hourly,-12.026281255556745,-11.95938264681554
2024-12-17 06:00:00+00:00,BTC-USD,Low,hourly,-12.20416358510851,-12.11707914881292
2024-12-17 07:00:00+00:00,BTC-USD,Low,hourly,-12.175028655167756,-11.922117461243602
2024-12-17 08:00:00+00:00,BTC-USD,Low,hourly,-11.913683144266704,-10.251718226937616
2024-12-17 09:00:00+00:00,BTC-USD,Low,hourly,-12.081844777118084,-12.748446596330984
2024-12-17 10:00:00+00:00,BTC-USD,Low,hourly,-12.026506051759238,-13.960332323906806
2024-12-17 11:00:00+00:00,BTC-USD,Low,hourly,-11.663853905178962,-11.86097526629506
2024-12-17 12:00:00+00:00,BTC-USD,Low,hourly,-12.275013310924413,-11.94617953414705
2024-12-17 13:00:00+00:00,BTC-USD,Low,hourly,-12.066375315060405,-15.170863344439711
2024-12-17 14:00:00+00:00,BTC-USD,Low,hourly,-11.754711610044705,-9.280494398828504
2024-12-17 15:00:00+00:00,BTC-USD,Low,hourly,-12.169192325062424,-8.236888299037128
2024-12-17 16:00:00+00:00,BTC-USD,Low,hourly,-11.973389367576093,-11.25256876036027
2024-12-17 17:00:00+00:00,BTC-USD,Low,hourly,-11.841918963227009,-10.493703816239076
2024-12-17 18:00:00+00:00,BTC-USD,Low,hourly,-11.929911616715298,-9.496637110915948
2024-12-17 19:00:00+00:00,BTC-USD,Low,hourly,-11.476211424609733,-17.07477344368142
2024-12-17 20:00:00+00:00,BTC-USD,Low,hourly,-11.198519767741207,-11.66365723297993
2024-12-17 21:00:00+00:00,BTC-USD,Low,hourly,-12.041689566290433,-11.13964614691192
2024-12-17 22:00:00+00:00,BTC-USD,Low,hourly,-11.845499341314547,-11.097171862699115
2024-12-17 23:00:00+00:00,BTC-USD,Low,hourly,-11.864702238917921,-13.191547163168114
2024-12-18 00:00:00+00:00,BTC-USD,Low,hourly,-12.089329874980322,-16.333876769471047
2024-12-18 01:00:00+00:00,BTC-USD,Low,hourly,-11.809369298058797,-9.45743982945056
2024-12-18 02:00:00+00:00,BTC-USD,Low,hourly,-12.428861583238454,-12.890918955358446
2024-12-18 03:00:00+00:00,BTC-USD,Low,hourly,-11.868287906837452,-10.558365685029438
2024-12-18 04:00:00+00:00,BTC-USD,Low,hourly,-12.076319889282052,-9.36349330753307
2024-12-18 05:00:00+00:00,BTC-USD,Low,hourly,-11.964306934904009,-11.46352890608827
2024-12-18 06:00:00+00:00,BTC-USD,Low,hourly,-11.72089483265576,-12.200879191810316
2024-12-18 07:00:00+00:00,BTC-USD,Low,hourly,-11.677706944098103,-10.495307491387337
2024-12-18 08:00:00+00:00,BTC-USD,Low,hourly,-11.578024156414841,-10.661693112299366
2024-12-18 09:00:00+00:00,BTC-USD,Low,hourly,-11.697218725135754,-11.967665494890982
2024-12-18 10:00:00+00:00,BTC-USD,Low,hourly,-11.704539509293987,-10.706368089717028
2024-12-18 11:00:00+00:00,BTC-USD,Low,hourly,-11.540177098336853,-10.998595957724229
2024-12-18 12:00:00+00:00,BTC-USD,Low,hourly,-11.465283211647673,-17.17078049614217
2024-12-18 13:00:00+00:00,BTC-USD,Low,hourly,-11.711554616515947,-11.355749263635069
2024-12-18 14:00:00+00:00,BTC-USD,Low,hourly,-11.71819013562531,-10.174766881926065
2024-12-18 15:00:00+00:00,BTC-USD,Low,hourly,-11.587608477166526,-10.86359532108064
2024-12-18 16:00:00+00:00,BTC-USD,Low,hourly,-11.721165583278443,-11.434249786441011
2024-12-18 17:00:00+00:00,BTC-USD,Low,hourly,-11.567350397560398,-10.593754266541875
2024-12-18 18:00:00+00:00,BTC-USD,Low,hourly,-11.463715931799342,-13.008770310774516
2024-12-18 19:00:00+00:00,BTC-USD,Low,hourly,-12.064934668071748,-8.050467105970284
2024-12-18 20:00:00+00:00,BTC-USD,Low,hourly,-11.667609792766548,-7.893805981210873
2024-12-18 21:00:00+00:00,BTC-USD,Low,hourly,-11.261650009891225,-12.160590784699837
2024-12-18 22:00:00+00:00,BTC-USD,Low,hourly,-10.924074377859142,-15.439602913557046
2024-12-18 23:00:00+00:00,BTC-USD,Low,hourly,-11.236585814187274,-9.173330472569235
2024-12-19 00:00:00+00:00,BTC-USD,Low,hourly,-11.938111996161924,-10.256483870254938
2024-12-19 01:00:00+00:00,BTC-USD,Low,hourly,-11.040375449552402,-9.063649839698607
2024-12-19 02:00:00+00:00,BTC-USD,Low,hourly,-11.274154923371457,-9.84827210444428
2024-12-19 03:00:00+00:00,BTC-USD,Low,hourly,-10.84352458538268,-9.636686243378255
2024-12-19 04:00:00+00:00,BTC-USD,Low,hourly,-10.636515460064418,-10.558974266444736
2024-12-19 05:00:00+00:00,BTC-USD,Low,hourly,-10.727938829581863,-10.136816646930816
2024-12-19 06:00:00+00:00,BTC-USD,Low,hourly,-10.778082119551055,-14.499058537086151
2024-12-19 07:00:00+00:00,BTC-USD,Low,hourly,-10.55982359281646,-10.917822135880137
2024-12-19 08:00:00+00:00,BTC-USD,Low,hourly,-10.9652590519433,-17.253736400059093
2024-12-19 09:00:00+00:00,BTC-USD,Low,hourly,-11.079025183873515,-14.314973994477954
2024-12-19 10:00:00+00:00,BTC-USD,Low,hourly,-11.576468766302407,-10.064512186450786
2024-12-19 11:00:00+00:00,BTC-USD,Low,hourly,-11.874338163868355,-16.62048270005855
2024-12-19 12:00:00+00:00,BTC-USD,Low,hourly,-12.254888910676433,-10.671669195055564
2024-12-19 13:00:00+00:00,BTC-USD,Low,hourly,-12.15998942786583,-15.279179008752084
2024-12-19 14:00:00+00:00,BTC-USD,Low,hourly,-11.905381752967523,-9.541970907838564
2024-12-19 15:00:00+00:00,BTC-USD,Low,hourly,-12.302179043328083,-11.043601618110651
2024-12-19 16:00:00+00:00,BTC-USD,Low,hourly,-12.08043242600654,-18.33623967210912
2024-12-19 17:00:00+00:00,BTC-USD,Low,hourly,-11.90144931879629,-8.008106690594271
2024-12-19 18:00:00+00:00,BTC-USD,Low,hourly,-12.758148245398777,-15.386647603214657
2024-12-19 19:00:00+00:00,BTC-USD,Low,hourly,-11.837687244222609,-8.10069244548147
2024-12-19 20:00:00+00:00,BTC-USD,Low,hourly,-12.175145988669419,-10.420574366689191
2024-12-19 21:00:00+00:00,BTC-USD,Low,hourly,-12.158451084648565,-9.029610162537228
2024-12-19 22:00:00+00:00,BTC-USD,Low,hourly,-12.283687372556013,-10.416676142357884
2024-12-19 23:00:00+00:00,BTC-USD,Low,hourly,-11.392815001642756,-10.6865112013033
2024-12-20 00:00:00+00:00,BTC-USD,Low,hourly,-11.394342971906136,-10.974634616101785
2024-12-20 01:00:00+00:00,BTC-USD,Low,hourly,-11.215999527552063,-8.97065386067819
2024-12-20 02:00:00+00:00,BTC-USD,Low,hourly,-11.263256712780935,-8.472052153634241
2024-12-20 03:00:00+00:00,BTC-USD,Low,hourly,-11.016887343529785,-10.578413545911392
2024-12-20 04:00:00+00:00,BTC-USD,Low,hourly,-10.848379430688285,-12.15411694999493
2024-12-20 05:00:00+00:00,BTC-USD,Low,hourly,-10.783333719596667,-10.456957074907384
2024-12-20 06:00:00+00:00,BTC-USD,Low,hourly,-11.314871332127218,-15.971945759782866
2024-12-20 07:00:00+00:00,BTC-USD,Low,hourly,-10.905000543003666,-9.27079002110144
2024-12-20 08:00:00+00:00,BTC-USD,Low,hourly,-11.981828966228294,-7.412592728972402
2024-12-20 09:00:00+00:00,BTC-USD,Low,hourly,-11.446610139735773,-10.490310334047958
2024-12-20 10:00:00+00:00,BTC-USD,Low,hourly,-10.66130996881126,-10.616366550660238
2024-12-20 11:00:00+00:00,BTC-USD,Low,hourly,-11.239067304918896,-8.292466382783955
2024-12-20 12:00:00+00:00,BTC-USD,Low,hourly,-10.637737591861697,-9.329247797284449
2024-12-20 13:00:00+00:00,BTC-USD,Low,hourly,-10.823296610235818,-8.260985575768837
2024-12-20 14:00:00+00:00,BTC-USD,Low,hourly,-10.154819267136787,-10.5568013059572
2024-12-20 15:00:00+00:00,BTC-USD,Low,hourly,-10.10337272224618,-8.634875816003502
2024-12-20 16:00:00+00:00,BTC-USD,Low,hourly,-10.809829427473622,-11.03021311508205
2024-12-20 17:00:00+00:00,BTC-USD,Low,hourly,-9.657430978310213,-9.806946639614711
2024-12-20 18:00:00+00:00,BTC-USD,Low,hourly,-10.462779639078317,-12.254266938831709
2024-12-20 19:00:00+00:00,BTC-USD,Low,hourly,-9.7368727117592,-15.49062679321747
2024-12-20 20:00:00+00:00,BTC-USD,Low,hourly,-10.19676353701455,-10.399172248373713
2024-12-20 21:00:00+00:00,BTC-USD,Low,hourly,-10.595160825943518,-14.09769680243689
2024-12-20 22:00:00+00:00,BTC-USD,Low,hourly,-10.70156295961933,-9.353510544242312
2024-12-20 23:00:00+00:00,BTC-USD,Low,hourly,-11.06256608940747,-11.59689112607358
2024-12-21 00:00:00+00:00,BTC-USD,Low,hourly,-10.91935032564503,-12.593887286466934
2024-12-21 01:00:00+00:00,BTC-USD,Low,hourly,-10.804704381791508,-12.513099909122008
2024-12-21 02:00:00+00:00,BTC-USD,Low,hourly,-10.93676723921558,-29.093188915190204
2024-12-21 03:00:00+00:00,BTC-USD,Low,hourly,-11.284038654206768,-17.42763465890121
2024-12-21 04:00:00+00:00,BTC-USD,Low,hourly,-13.191697945288256,-12.878972618319448
2024-12-21 05:00:00+00:00,BTC-USD,Low,hourly,-13.457488866206809,-9.05690577571983
2024-12-21 06:00:00+00:00,BTC-USD,Low,hourly,-13.90043599922337,-15.112699065436608
2024-12-21 07:00:00+00:00,BTC-USD,Low,hourly,-12.812614372888286,-10.693760321261566
2024-12-21 08:00:00+00:00,BTC-USD,Low,hourly,-12.871972013332726,-10.706134675788622
2024-12-21 09:00:00+00:00,BTC-USD,Low,hourly,-12.935315382425141,-13.300608530780403
2024-12-21 10:00:00+00:00,BTC-USD,Low,hourly,-12.725858586749402,-10.762348202233111
2024-12-21 11:00:00+00:00,BTC-USD,Low,hourly,-12.572006637311457,-12.645155170585957
2024-12-21 12:00:00+00:00,BTC-USD,Low,hourly,-12.486733923434217,-8.95897002176871
2024-12-21 13:00:00+00:00,BTC-USD,Low,hourly,-12.405528372364277,-11.949101328850476
2024-12-21 14:00:00+00:00,BTC-USD,Low,hourly,-12.272262634907959,-11.538830889938438
2024-12-21 15:00:00+00:00,BTC-USD,Low,hourly,-12.0658995648826,-11.033556951743906
2024-12-21 16:00:00+00:00,BTC-USD,Low,hourly,-12.230956463143047,-12.567739503398547
2024-12-21 17:00:00+00:00,BTC-USD,Low,hourly,-12.001340733908265,-11.532059229543831
2024-12-21 18:00:00+00:00,BTC-USD,Low,hourly,-12.279465770630333,-11.974352998281526
2024-12-21 19:00:00+00:00,BTC-USD,Low,hourly,-12.498979597476449,-12.926145560175362
2024-12-21 20:00:00+00:00,BTC-USD,Low,hourly,-11.985140449256349,-12.282263887374183
2024-12-21 21:00:00+00:00,BTC-USD,Low,hourly,-12.413884169566357,-10.724370456303095
2024-12-21 22:00:00+00:00,BTC-USD,Low,hourly,-11.970489597847788,-13.461297781546508
2024-12-21 23:00:00+00:00,BTC-USD,Low,hourly,-12.050510911646262,-12.821679803564514
2024-12-22 00:00:00+00:00,BTC-USD,Low,hourly,-12.280746071087274,-13.563506888731771
2024-12-22 01:00:00+00:00,BTC-USD,Low,hourly,-12.327019343126693,-14.383779292092798
2024-12-22 02:00:00+00:00,BTC-USD,Low,hourly,-13.953548575144977,-10.674617355232394
2024-12-22 03:00:00+00:00,BTC-USD,Low,hourly,-12.937980734537671,-11.485823299625746
2024-12-22 04:00:00+00:00,BTC-USD,Low,hourly,-12.301086094240654,-10.181022022773742
2024-12-22 05:00:00+00:00,BTC-USD,Low,hourly,-11.873595589449954,-13.357988512955789
2024-12-22 06:00:00+00:00,BTC-USD,Low,hourly,-12.255206960786467,-10.639455766966387
2024-12-22 07:00:00+00:00,BTC-USD,Low,hourly,-11.96363407522126,-10.206730022068282
2024-12-22 08:00:00+00:00,BTC-USD,Low,hourly,-11.833542538979067,-10.9047098117008
2024-12-22 09:00:00+00:00,BTC-USD,Low,hourly,-11.907688793619707,-10.862862242115694
2024-12-22 10:00:00+00:00,BTC-USD,Low,hourly,-11.578053321311126,-14.140353818394022
2024-12-22 11:00:00+00:00,BTC-USD,Low,hourly,-11.677976610193667,-13.362929114785151
2024-12-22 12:00:00+00:00,BTC-USD,Low,hourly,-11.587596463689048,-13.192575404676443
2024-12-22 13:00:00+00:00,BTC-USD,Low,hourly,-12.03475505239361,-14.937924695292592
2024-12-22 14:00:00+00:00,BTC-USD,Low,hourly,-12.11226828136895,-8.280005674386475
2024-12-22 15:00:00+00:00,BTC-USD,Low,hourly,-12.346430993052241,-14.308078097943966
2024-12-22 16:00:00+00:00,BTC-USD,Low,hourly,-12.082653194722166,-11.817495420663056
2024-12-22 17:00:00+00:00,BTC-USD,Low,hourly,-12.209224472004538,-14.56201601289614
2024-12-22 18:00:00+00:00,BTC-USD,Low,hourly,-12.210528810408745,-10.738264495147968
2024-12-22 19:00:00+00:00,BTC-USD,Low,hourly,-12.529878335272016,-8.64424111109605
2024-12-22 20:00:00+00:00,BTC-USD,Low,hourly,-12.293938226007409,-9.772625718576608
2024-12-22 21:00:00+00:00,BTC-USD,Low,hourly,-11.790967588566568,-11.701880588314165
2024-12-22 22:00:00+00:00,BTC-USD,Low,hourly,-11.83923901003634,-12.089697456859732
2024-12-22 23:00:00+00:00,BTC-USD,Low,hourly,-11.767607340154287,-11.625905615493233
2024-12-23 00:00:00+00:00,BTC-USD,Low,hourly,-11.866815781904853,-9.67244945413052
2024-12-23 01:00:00+00:00,BTC-USD,Low,hourly,-11.9173519053803,-12.4213264953902
2024-12-23 02:00:00+00:00,BTC-USD,Low,hourly,-11.35843887942595,-13.653158822173127
2024-12-23 03:00:00+00:00,BTC-USD,Low,hourly,-11.53734707843725,-8.639420855518377
2024-12-23 04:00:00+00:00,BTC-USD,Low,hourly,-11.628644321266982,-13.144484204026233
